Id,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,Letter,Words,AvgWordLength,IsCyberbullying
1158410000000000000.00,0,0,0,0,0,148960365,1666,649,808,3715,62,11,5,FALSE
1158420000000000000.00,30,90,0,0,0,168832037,6608,1033,5412,21936,153,33,4,FALSE
1158430000000000000.00,0,0,0,0,2,120450575,13274,463,468,4513,37,6,6,FALSE
1158430000000000000.00,0,0,0,0,1,123619640,87921,374,3939,60086,27,3,9,FALSE
1158430000000000000.00,0,0,0,0,0,210229845,8318,849,1395,13014,68,12,5,FALSE
1158430000000000000.00,0,0,0,0,1,102063687,7075,270,919,21267,43,7,6,FALSE
1158430000000000000.00,0,0,0,0,2,179478622,17123,221,345,7635,28,7,4,FALSE
1158430000000000000.00,0,0,0,0,1,112599358,3117,926,242,19448,56,10,5,FALSE
1158430000000000000.00,0,0,1,0,0,129260915,48,60,10,48,55,7,7,FALSE
1158430000000000000.00,0,0,0,1,0,172266950,92777,455,1354,37227,27,4,6,FALSE
1158440000000000000.00,44,326,2,1,0,177884455,4731,2052,1056957,27185,123,21,5,FALSE
1158440000000000000.00,9,20,1,0,0,99159617,562,621,507,1259,79,11,7,FALSE
1158460000000000000.00,2,8,0,0,0,147598265,23030,548,1652,7063,89,20,4,TRUE
1158480000000000000.00,0,0,0,0,1,113884441,5195,330,324,11145,120,24,5,TRUE
1158530000000000000.00,1,1,0,3,0,154280892,0,0,48350,25427,81,12,6,TRUE
1158630000000000000.00,0,1,0,0,0,220756011,62693,165,1156,23332,67,9,7,FALSE
1158650000000000000.00,0,0,0,0,0,185538960,2551,677,910,2808,24,3,8,TRUE
1158710000000000000.00,0,0,0,0,1,103219342,9844,691,504,3818,45,7,6,TRUE
1158740000000000000.00,0,0,1,0,0,188155444,1330,389,490,1895,51,9,5,FALSE
1158750000000000000.00,1,0,0,0,0,184388793,26705,189,1076,148989,63,14,4,TRUE
1158760000000000000.00,0,0,0,0,0,181972946,15941,176,195,24369,162,28,5,TRUE
1158830000000000000.00,39,457,0,1,0,112134459,78489,10499,10741,31617,53,10,5,TRUE
1158840000000000000.00,0,0,2,0,0,145969848,9204,267,177,16122,185,29,6,FALSE
1158890000000000000.00,0,0,0,0,0,217277565,7,941,207,188,23,4,5,TRUE
1158900000000000000.00,0,0,0,0,1,176336946,13800,245,325,6998,173,28,6,TRUE
1158920000000000000.00,0,0,0,0,1,194600450,16935,197,92,4527,25,4,6,TRUE
1158920000000000000.00,0,0,0,0,0,117436608,4554,305,427,6212,21,3,7,TRUE
1159050000000000000.00,0,2,0,0,0,179484617,29871,463,6440,6572,131,22,5,TRUE
1159050000000000000.00,0,0,0,0,1,98948443,10149,116,59,1397,179,30,5,FALSE
1159080000000000000.00,0,1,0,0,1,106583882,867,237,141,2553,28,6,4,TRUE
1159080000000000000.00,1,1,0,1,0,159965265,24137,4995,9339,29207,64,9,7,FALSE
1159080000000000000.00,0,0,0,0,0,151223599,2229,470,302,6402,53,9,5,TRUE
1159090000000000000.00,0,0,0,0,0,147304732,0,2241,21087,113085,60,10,6,FALSE
1159110000000000000.00,0,0,0,0,1,169984847,4372,565,384,6700,62,11,5,TRUE
1159110000000000000.00,0,0,1,0,0,211277854,684,270,74,621,94,16,5,TRUE
1159120000000000000.00,0,0,0,0,1,174698344,15124,327,424,6890,14,3,4,TRUE
1159200000000000000.00,0,0,0,0,1,214417698,484,20,15,1836,36,6,6,TRUE
1159210000000000000.00,1,80,0,0,0,219239665,489252,121132,143339,53032,161,26,6,FALSE
1159230000000000000.00,3,12,0,0,0,201061892,7167,2139,3918,77573,121,20,6,TRUE
1159270000000000000.00,0,0,0,0,0,109791258,2178,371,250,6254,129,25,5,TRUE
1159340000000000000.00,0,0,0,0,0,160454211,2994,345,1832,63134,71,16,4,FALSE
1159340000000000000.00,0,1,0,0,0,185169918,7060,151,5994,15126,197,32,6,FALSE
1159370000000000000.00,0,0,0,0,0,216743295,543,43,30,990,24,5,4,FALSE
1159410000000000000.00,0,0,0,0,2,157326391,5860,4008,2797,9982,126,22,5,TRUE
1159450000000000000.00,0,0,0,0,1,221100136,774,125,73,2330,39,5,7,FALSE
1159450000000000000.00,0,0,0,0,1,110806309,15946,1395,1794,10789,54,10,5,TRUE
1159450000000000000.00,0,0,0,0,2,124726283,20427,1665,30865,33328,32,6,5,FALSE
1159470000000000000.00,0,0,0,0,1,153229069,33189,194,642,17188,32,6,5,TRUE
1159480000000000000.00,0,0,0,0,0,129744757,5505,849,848,11831,241,36,6,TRUE
1159490000000000000.00,70,507,0,0,0,127202275,1239,311,17272,8982,109,16,6,TRUE
1159520000000000000.00,0,0,2,1,0,176199055,3359,966,692,2370,67,10,6,FALSE
1159640000000000000.00,0,0,0,0,1,184838152,19262,431,319,3958,91,17,5,TRUE
1159700000000000000.00,0,0,0,0,1,187798017,1428,301,43,1888,203,39,5,TRUE
1159770000000000000.00,0,0,0,0,0,142210840,1123,2207,916,2026,54,9,6,FALSE
1159830000000000000.00,0,0,0,1,2,122196260,21528,697,1185,9768,76,8,9,FALSE
1160030000000000000.00,0,0,0,0,0,136894680,1030,999,277,12733,33,6,5,TRUE
1160080000000000000.00,0,0,0,0,1,180014062,3075,295,846,30683,87,16,5,FALSE
1160170000000000000.00,50,108,0,1,0,205614850,0,8,433069,145365,218,39,5,FALSE
1160190000000000000.00,0,0,0,1,2,134542614,2164,134,187,20758,20,4,5,TRUE
1160190000000000000.00,0,0,0,0,0,148266617,3254,450,459,7479,91,15,6,FALSE
1160260000000000000.00,0,0,0,0,0,182858718,670,136,10,10,75,7,10,TRUE
1160410000000000000.00,24,86,0,0,0,183979676,1146,700,94115,6486,162,24,6,FALSE
1160490000000000000.00,0,0,0,0,1,122224117,127,114,10,116,72,13,5,TRUE
1160550000000000000.00,0,0,0,0,1,114429601,841,270,34,286,37,8,4,TRUE
1160560000000000000.00,22,459,0,0,0,128955137,56722,563,15118,27365,150,23,6,FALSE
1160570000000000000.00,0,0,0,0,1,145250275,95954,786,1494,85749,95,17,5,FALSE
1160610000000000000.00,0,0,0,0,2,222046925,8291,11432,13013,7479,77,12,6,TRUE
1160740000000000000.00,0,0,0,0,1,149285680,919,134,198,4656,139,25,5,TRUE
1160750000000000000.00,0,0,0,0,0,203285701,18133,1139,651,49796,117,21,5,FALSE
1160790000000000000.00,177,1555,0,3,0,210173829,10698,7260,13235,25115,216,49,4,FALSE
1160920000000000000.00,1,3,0,0,0,161205514,145278,118,4291,10369,22,4,5,TRUE
1160930000000000000.00,0,0,0,0,1,168670285,14377,134,945,19316,143,22,6,TRUE
1161010000000000000.00,0,0,0,0,1,148093854,7329,170,105,6608,35,9,3,TRUE
1161240000000000000.00,0,0,0,0,1,132653163,18190,135,1929,38619,16,3,5,TRUE
1161240000000000000.00,0,0,0,1,0,146765315,2757,488,434,314,90,17,5,FALSE
1161260000000000000.00,0,0,0,0,0,127609507,8224,1285,4830,2938,233,35,6,TRUE
1161260000000000000.00,0,0,0,0,1,188878965,13579,290,292,8801,73,13,5,FALSE
1161290000000000000.00,0,0,0,0,1,190276482,766,643,560,318,128,23,5,TRUE
1161320000000000000.00,0,0,0,0,1,197738500,20035,522,568,35506,47,9,5,TRUE
1161430000000000000.00,0,0,0,0,3,168073950,23442,200,309,16177,37,6,6,TRUE
1161470000000000000.00,0,0,0,0,4,104384720,51565,4943,2457,21200,157,30,5,TRUE
1161490000000000000.00,0,0,0,0,1,119170221,3873,90,61,1716,27,3,9,TRUE
1161490000000000000.00,0,1,0,0,0,180281614,17781,2452,2742,13367,60,8,7,FALSE
1161900000000000000.00,0,1,0,0,1,119502163,129542,2098,6725,42944,25,5,5,FALSE
1161960000000000000.00,0,0,0,0,0,178000117,4,1045,1602,52163,102,16,6,TRUE
1161960000000000000.00,25,176,0,1,0,205614850,0,8,433069,145365,82,14,5,FALSE
1161980000000000000.00,0,0,0,0,3,131596792,4228,240,157,3919,228,33,6,FALSE
1161980000000000000.00,19,118,0,1,0,219248343,0,4,2901772,155988,142,24,5,FALSE
1161990000000000000.00,0,0,0,0,0,224332516,43058,153,628,1978,19,4,4,TRUE
1161990000000000000.00,0,0,0,0,1,124526032,46517,373,400,17548,21,3,7,TRUE
1162050000000000000.00,62,147,0,4,0,219459066,29915,1408,142471,34367,232,32,7,FALSE
1162070000000000000.00,0,0,0,1,0,101055715,759,109,365,1937,46,9,5,TRUE
1162110000000000000.00,0,0,0,0,0,211289582,32664,4847,7701,88000,198,34,5,TRUE
1162330000000000000.00,0,0,0,0,3,117826718,16477,585,584,9250,188,34,5,TRUE
1162350000000000000.00,0,0,0,0,1,100967903,1337,431,95,33004,103,16,6,TRUE
1162350000000000000.00,0,0,0,0,1,160248068,264,5354,5326,2643,129,21,6,TRUE
1162350000000000000.00,47,323,0,1,0,191167408,4507,2321,11082,4819,174,32,5,FALSE
1162380000000000000.00,0,0,0,0,0,109344086,2992,528,661,23364,49,9,5,TRUE
1162390000000000000.00,0,0,0,0,1,166100038,3291,473,386,8297,30,6,5,FALSE
1162430000000000000.00,0,0,0,0,1,175137286,74,67,53,254,8,2,4,TRUE
1162450000000000000.00,0,0,0,0,1,106049611,63914,1666,752,10203,42,7,6,TRUE
1162520000000000000.00,0,0,0,0,1,127963928,39528,553,446,48619,154,27,5,TRUE
1162530000000000000.00,0,0,0,0,1,136639064,11,136,103,1628,9,2,4,TRUE
1162610000000000000.00,0,0,0,0,1,105111131,3705,586,188,20520,63,8,7,TRUE
1162670000000000000.00,0,0,0,0,1,178000117,4,1045,1602,52163,116,18,6,TRUE
1162680000000000000.00,0,0,0,0,1,180366413,15208,1639,1157,44823,51,8,6,TRUE
1162690000000000000.00,0,0,0,0,1,136769999,1519,1477,241,4203,71,13,5,TRUE
1162710000000000000.00,484,1088,0,0,0,214017108,0,0,4930135,5438,167,25,6,FALSE
1162730000000000000.00,0,0,0,0,1,228277047,18152,567,105,11950,21,4,5,TRUE
1162730000000000000.00,0,0,0,0,2,223199669,2588,192,188,1034,95,14,6,TRUE
1162790000000000000.00,0,0,0,0,1,190015637,42077,1576,1273,33170,35,6,5,FALSE
1162800000000000000.00,0,0,0,0,2,211289582,32664,4847,7701,88000,106,15,7,FALSE
1162810000000000000.00,0,0,0,0,1,129444966,289953,21944,33179,35316,6,1,6,TRUE
1162820000000000000.00,0,0,0,1,0,175340160,950,325,284,5204,37,5,7,TRUE
1162820000000000000.00,161,1118,1,0,0,98634644,1021,211,460583,57449,47,8,5,FALSE
1162890000000000000.00,0,1,0,0,0,215368340,5928,55,1772,9722,30,7,4,TRUE
1162900000000000000.00,0,0,0,0,0,112563230,211,48,38,1325,63,10,6,TRUE
1162940000000000000.00,0,0,0,0,0,175459213,1013,157,96,4539,53,8,6,FALSE
1162980000000000000.00,186,778,1,1,0,205614850,0,8,433069,145365,97,17,5,FALSE
1162990000000000000.00,0,0,0,0,1,186780379,14021,1068,128,4245,33,7,4,TRUE
1163000000000000000.00,0,0,0,0,1,160663454,91,180,38,79,64,10,6,FALSE
1163000000000000000.00,0,0,0,0,0,201815756,131,451,23124,453677,52,9,5,FALSE
1163010000000000000.00,0,0,0,0,3,211275040,348,1388,448,1566,10,2,5,TRUE
1163040000000000000.00,0,0,0,0,2,154179927,10455,1072,1205,7550,85,13,6,FALSE
1163090000000000000.00,2,5,0,0,0,124471551,99967,4910,6002,58533,72,12,6,TRUE
1163090000000000000.00,0,0,0,0,2,186034779,780,234,96,5278,179,30,5,TRUE
1163100000000000000.00,0,0,0,0,1,162769970,3833,431,1410,12272,57,12,4,TRUE
1163250000000000000.00,0,2,2,0,0,106174898,241,13,11,551,198,29,6,TRUE
1163340000000000000.00,0,0,0,0,3,116874978,28506,3472,1062,13780,71,12,5,TRUE
1205890000000000000.00,1,0,0,0,0,225015031,20012,336,567,9660,92,16,5,TRUE
1206140000000000000.00,0,3,0,0,2,144235766,7642,260,116,8156,96,20,4,TRUE
1206270000000000000.00,0,4,0,0,3,212265020,1664,243,150,2253,196,35,5,TRUE
1206270000000000000.00,0,0,0,0,1,114236672,5210,242,241,2027,10,2,5,TRUE
1206650000000000000.00,0,6,0,0,0,150316336,4062,222,1054,27250,222,36,6,TRUE
1206660000000000000.00,0,0,0,0,1,172233198,243,314,364,245,179,32,5,TRUE
1207000000000000000.00,0,1,0,0,0,99182718,16210,101,76,3186,107,22,4,TRUE
1207010000000000000.00,0,0,0,0,1,189395249,2328,431,226,5454,24,6,4,TRUE
1207010000000000000.00,1,2,1,0,0,116147009,140,230,32,1337,140,23,6,TRUE
1207030000000000000.00,0,0,0,0,2,106442579,255,207,351,2519,15,3,5,TRUE
1207040000000000000.00,0,0,0,0,2,219924040,2316,160,108,849,183,30,6,TRUE
1207040000000000000.00,0,0,0,0,1,172353764,1474,454,514,9793,84,14,6,TRUE
1207040000000000000.00,0,37,0,0,3,211987237,49619,285,5336,13874,40,9,4,TRUE
1207050000000000000.00,0,0,0,0,1,190710828,24859,153,540,17401,63,13,4,TRUE
1207070000000000000.00,0,0,0,0,0,223991063,3550,368,7763,9548,126,25,5,TRUE
1207070000000000000.00,0,0,0,0,0,183571002,201,93,178,9409,150,26,5,TRUE
1207070000000000000.00,0,0,0,0,2,125414415,912,777,243,1099,93,14,6,TRUE
1207170000000000000.00,0,0,0,0,1,167501060,441,69,18,547,45,10,4,TRUE
1207180000000000000.00,0,0,0,0,1,206733618,26368,97,113,4043,33,6,5,TRUE
1207200000000000000.00,0,0,0,0,1,184159779,3676,192,62,1743,136,25,5,TRUE
1207210000000000000.00,0,2,0,0,1,147182843,12824,364,76,870,188,34,5,FALSE
1207250000000000000.00,0,2,0,0,1,163217623,16397,389,1687,60229,99,18,5,TRUE
1207270000000000000.00,0,0,0,0,1,200305181,10924,233,215,3369,65,10,6,TRUE
1207270000000000000.00,0,0,0,0,1,163451589,30313,1793,628,27097,116,22,5,TRUE
1207280000000000000.00,0,0,0,0,1,223089078,9444,97,384,5420,33,7,4,TRUE
132155000000000000.00,268,108,0,0,0,278482682,4,9,35237,51,42,7,6,FALSE
303946000000000000.00,14,2,1,0,0,314863372,8808,1835,23778,62990,100,12,8,FALSE
358388000000000000.00,1,1,0,0,1,385516556,2638,94,93,3151,54,11,4,FALSE
560167000000000000.00,73,784,0,0,0,272935234,109,50,86126,324,74,12,6,FALSE
565616000000000000.00,259,1332,0,0,0,272935234,109,50,86126,324,93,14,6,FALSE
620245000000000000.00,321,1854,0,0,0,272935234,109,50,86126,324,116,20,5,TRUE
620363000000000000.00,4924,11318,0,0,0,229205329,1,6,199120,3950,58,10,5,FALSE
632935000000000000.00,137,322,0,0,0,233468158,18820,463,34854,60302,33,6,5,FALSE
707270000000000000.00,10,31,6,1,1,354274463,1576,0,6087,9605,68,10,6,FALSE
730450000000000000.00,14,8,0,1,0,367378757,8886,1044,863,3483,8,1,8,FALSE
750320000000000000.00,170,1198,0,0,0,233468158,18820,463,34854,60302,43,7,6,FALSE
750346000000000000.00,6,9,0,0,0,333250184,22412,7290,8778,10719,117,16,7,FALSE
775234000000000000.00,298,458,2,1,0,302254341,57152,975,87005,11443,101,9,11,FALSE
861474000000000000.00,707,8501,0,0,0,246316102,3372,685,874929,8417,34,6,5,FALSE
889588000000000000.00,1,0,0,2,0,394776381,10796,348,492,2829,23,4,5,FALSE
896859000000000000.00,172,1051,0,0,0,404819932,26263,283,75658,16148,75,14,5,FALSE
914977000000000000.00,5870,23348,0,0,0,280736094,20812,807,31589,47637,43,11,3,FALSE
943751000000000000.00,81,213,23,1,0,298086168,179,102,1342,308,210,28,7,TRUE
946648000000000000.00,668,4256,0,0,0,404819932,26263,283,75658,16148,97,16,6,FALSE
984906000000000000.00,1,0,0,0,0,339159350,2792,181,138,2166,81,15,5,FALSE
986073000000000000.00,291,258,1,1,0,384786997,2,21953,23940,12018,138,21,6,TRUE
1046870000000000000.00,237,893,0,1,0,300128698,4215,364,14042,6314,220,41,5,FALSE
1052330000000000000.00,505,4300,0,0,0,404819932,26263,283,75658,16148,40,8,5,FALSE
1059360000000000000.00,128,489,0,0,0,412226476,1353,1639,7767,13047,112,15,7,FALSE
1059830000000000000.00,75,335,0,0,0,387237461,35,1283,31013,3091,78,15,5,FALSE
1064260000000000000.00,4146,24667,0,1,0,264535355,2324,163,10505,2809,52,10,5,FALSE
1068220000000000000.00,1,7,0,1,0,288714694,86850,245,8498,90927,17,3,5,FALSE
1079080000000000000.00,135,844,0,1,1,326030438,1,12,554941,186893,61,9,6,FALSE
1083700000000000000.00,1,1,0,1,0,311430278,122113,545,1980,32711,103,19,5,TRUE
1086640000000000000.00,3231,24982,0,0,0,272935234,109,50,86126,324,230,36,6,TRUE
1097820000000000000.00,5,315,0,1,0,271604772,15290,2113,2161,8780,70,10,7,FALSE
1097880000000000000.00,765,3759,0,1,0,415640429,52338,735579,1164978,15875,20,4,5,FALSE
1101090000000000000.00,578,3067,0,1,0,415640429,52338,735579,1164978,15875,169,22,7,FALSE
1110250000000000000.00,220,1319,0,0,0,358456577,11800,155,8383,10187,103,16,6,FALSE
1110950000000000000.00,456,4367,0,1,0,415640429,52338,735579,1164978,15875,122,25,4,FALSE
1114150000000000000.00,1,10,0,0,0,288714694,86850,245,8498,90927,123,25,4,FALSE
1115910000000000000.00,274,2908,0,1,0,415640429,52338,735579,1164978,15875,17,3,5,FALSE
1127240000000000000.00,962,1368,0,1,0,365172101,6351,58,100832,13229,234,36,6,FALSE
1132690000000000000.00,4,14,0,1,2,285685164,2,35,1321866,477992,49,10,4,FALSE
1137710000000000000.00,50,790,0,0,0,342253661,31761,5969,5899,4386,100,13,7,FALSE
1139620000000000000.00,18,154,0,1,0,331809358,7275,640,2452,4022,88,17,5,FALSE
1141660000000000000.00,451,1981,0,1,0,294282936,245,24,225564,7981,162,29,5,FALSE
1142830000000000000.00,1098,6424,0,0,0,280736094,20812,807,31589,47637,31,9,3,FALSE
1144330000000000000.00,7,327,0,0,0,317885577,2070,349,98179,6689,78,15,5,FALSE
1144380000000000000.00,26,832,0,0,0,317885577,2070,349,98179,6689,51,11,4,FALSE
1145760000000000000.00,85,320,0,1,1,423805915,27209,955,75497,37910,45,7,6,FALSE
1148690000000000000.00,693,4681,0,0,0,283925860,5269,327,17663,2591,201,32,6,FALSE
1151030000000000000.00,2,16,0,0,0,232198426,3354,1717,298,3887,130,21,6,FALSE
1151230000000000000.00,2467,10759,0,1,1,272613386,0,9,6703994,10333,201,31,6,FALSE
1152170000000000000.00,54,107,0,1,0,414672171,0,23,165697,9520,82,13,6,FALSE
1152330000000000000.00,35,1161,0,4,0,259902862,9688,279,5652,2617,59,11,5,FALSE
1152940000000000000.00,571,2451,1,1,0,331758384,511,33,185494,11433,149,23,6,FALSE
1152970000000000000.00,2,55,0,0,0,435735676,10169,13631,13734,2388,33,6,5,FALSE
1153390000000000000.00,2,48,0,0,0,338236352,56795,4721,6898,8862,43,8,5,FALSE
1154290000000000000.00,174,195,0,1,0,316001489,8847,4322,5358,18844,236,42,5,FALSE
1154300000000000000.00,10,13,1,4,0,368138398,344,69,33537,2498,78,10,7,FALSE
1154670000000000000.00,150,1427,0,0,0,294282936,245,24,225564,7981,175,24,7,FALSE
1154820000000000000.00,23,13,2,0,4,439036303,1252,160,116,1923,175,19,9,FALSE
1155790000000000000.00,19,164,0,2,0,265967403,830,381,144722,11050,115,18,6,FALSE
1155820000000000000.00,28,79,1,4,0,331072050,139,409,4091,14116,184,32,5,FALSE
1155850000000000000.00,140,221,0,2,0,229006061,1439,373,135589,10463,108,18,6,FALSE
1155880000000000000.00,3,30,0,0,0,230478495,41,46,144,200,211,28,7,FALSE
1156250000000000000.00,19,32,0,1,0,425725805,10368,504,729,6000,84,13,6,FALSE
1156270000000000000.00,3,11,3,1,0,355238635,2731,75,2096,30487,199,34,5,FALSE
1156280000000000000.00,602,3255,1,0,0,355357543,52993,1624,195586,11256,212,29,7,FALSE
1156290000000000000.00,20,113,0,1,0,305663267,9567,1242,29386,7254,233,38,6,FALSE
1156300000000000000.00,1070,4118,0,1,0,272613386,0,9,6703994,10333,105,15,7,FALSE
1156550000000000000.00,628,3288,0,1,1,272613386,0,9,6703994,10333,52,7,7,FALSE
1156600000000000000.00,10,7,1,1,10,233126605,26683,1139,212,16969,113,17,6,FALSE
1156830000000000000.00,1056,5959,0,1,0,284694804,7721,1516,1422756,90065,199,35,5,FALSE
1156910000000000000.00,2,11,1,1,1,261702971,842,144,12463,2796,61,8,7,FALSE
1156940000000000000.00,20,16,1,0,3,391978038,310,359,84,4818,105,13,8,FALSE
1157010000000000000.00,62,86,0,0,0,423805915,27209,955,75497,37910,185,47,3,FALSE
1157020000000000000.00,31,58,0,1,0,423805915,27209,955,75497,37910,130,23,5,FALSE
1157200000000000000.00,2,10,0,1,0,302688107,13667,527,524,6383,87,18,4,FALSE
1157200000000000000.00,3,101,0,0,0,405649608,22626,3204,3750,5121,52,8,6,FALSE
1157210000000000000.00,264,889,0,1,0,234579442,20,97,4583,102,60,12,5,FALSE
1157260000000000000.00,3020,51518,0,0,0,246181702,612,333,2282175,4405,90,13,6,FALSE
1157300000000000000.00,922,1280,0,0,0,321590215,304,333,156014,13291,242,34,7,FALSE
1157310000000000000.00,325,1537,0,4,0,262348793,12946,50,417273,26235,185,37,5,FALSE
1157340000000000000.00,213,489,0,1,3,321590215,304,333,156014,13291,137,22,6,FALSE
1157390000000000000.00,177,869,0,1,0,376776346,514,338,6764,317,236,32,7,FALSE
1157560000000000000.00,87,137,0,1,0,384283484,591,181,26296,15307,141,23,6,FALSE
1157570000000000000.00,64,475,0,1,0,364811638,27376,866,8515,7994,27,4,6,FALSE
1157590000000000000.00,2375,10936,0,0,0,417045777,8764,2977,71163,25015,208,30,6,FALSE
1157590000000000000.00,241,285,0,1,0,365172101,6351,58,100832,13229,220,35,6,FALSE
1157610000000000000.00,175,1518,0,1,1,434788572,33,10,710623,2478,221,33,6,FALSE
1157630000000000000.00,242,411,0,1,0,232342448,7233,2166,21663,4516,220,40,5,FALSE
1157660000000000000.00,3,13,1,1,0,436555067,2947,433,209,845,119,23,5,FALSE
1157720000000000000.00,5676,29154,0,0,0,417045777,8764,2977,71163,25015,243,38,6,FALSE
1157730000000000000.00,38,409,0,0,0,336020995,19683,258,12670,8183,114,13,8,FALSE
1157730000000000000.00,21,36,0,4,0,313167240,3001,137,2861,4592,109,17,6,FALSE
1157760000000000000.00,1,32,0,1,0,288454336,18433,392,1035,21216,19,3,6,FALSE
1157820000000000000.00,1,18,0,0,0,272437579,3735,8749,11881,10276,58,8,7,FALSE
1157910000000000000.00,305,1082,0,1,0,274436473,5235,1548,1570,1490,52,11,4,FALSE
1157930000000000000.00,196,900,0,0,1,423805915,27209,955,75497,37910,89,14,6,FALSE
1157950000000000000.00,187,506,0,0,0,293421226,932,43,560902,10712,177,28,6,FALSE
1157960000000000000.00,25,17,1,0,4,246291639,23,10,22,59,78,7,11,FALSE
1158010000000000000.00,1876,8176,0,0,1,272613386,0,9,6703994,10333,83,12,6,FALSE
1158010000000000000.00,309,1164,0,0,1,272613386,0,9,6703994,10333,213,33,6,FALSE
1158020000000000000.00,596,2812,0,0,1,272613386,0,9,6703994,10333,229,30,7,FALSE
1158020000000000000.00,66,797,0,1,0,361817152,46431,411,204317,19281,55,8,6,FALSE
1158030000000000000.00,7,50,0,0,0,289986591,13,47,3522,3780,235,37,6,FALSE
1158070000000000000.00,11,223,0,0,0,330460928,34974,1128,10189,34572,135,21,6,FALSE
1158080000000000000.00,101,549,1,1,0,244134012,6317,943,30709,7267,220,37,5,FALSE
1158090000000000000.00,47,143,0,0,1,423805915,27209,955,75497,37910,168,25,6,FALSE
1158110000000000000.00,1,6,0,0,0,346798341,6919,247,323,1488,53,8,6,FALSE
1158110000000000000.00,18,54,0,0,1,256665334,2009,1626,99958,130486,41,8,5,FALSE
1158120000000000000.00,41,64,1,0,3,270588436,289,490,610,2987,132,16,8,FALSE
1158150000000000000.00,451,5226,0,0,0,267241838,15303,202,42462,6944,64,10,6,FALSE
1158200000000000000.00,2,57,0,0,0,272437579,3735,8749,11881,10276,46,8,5,FALSE
1158200000000000000.00,2,39,0,0,0,272437579,3735,8749,11881,10276,55,10,5,FALSE
1158250000000000000.00,42,143,0,0,0,355437660,9710,890,46668,54984,20,2,10,FALSE
1158250000000000000.00,39,137,1,0,1,257146833,1511,2788,27336,7629,200,32,6,FALSE
1158270000000000000.00,3442,28935,0,1,0,246181702,612,333,2282175,4405,160,24,6,FALSE
1158290000000000000.00,2,3,1,0,1,252990071,6,33,26291,9059,61,10,6,FALSE
1158290000000000000.00,111,33,2,0,0,246280171,379,108,24017,39960,98,20,4,FALSE
1158300000000000000.00,2,3,0,1,0,289903090,9076,1014,22233,21334,48,7,6,FALSE
1158300000000000000.00,61,114,0,1,0,229006061,1439,373,135589,10463,210,32,6,FALSE
1158310000000000000.00,225,2072,0,1,0,284178993,13447,157,1226,38601,34,5,6,FALSE
1158310000000000000.00,84,157,0,1,0,304908916,5893,353,19805,13899,245,34,7,FALSE
1158310000000000000.00,27,370,0,0,0,290087225,31283,324,21599,8507,49,7,7,FALSE
1158350000000000000.00,64,425,0,1,0,262348793,12946,50,417273,26235,125,21,5,FALSE
1158350000000000000.00,492,4659,0,1,0,256665334,2009,1626,99958,130486,11,2,5,FALSE
1158360000000000000.00,1,1,0,0,1,288454336,18433,392,1035,21216,48,9,5,FALSE
1158360000000000000.00,38,367,0,0,0,316059222,18051,39073,41919,5184,87,13,6,FALSE
1158360000000000000.00,3,21,0,4,0,376724421,67,3,190961,8374,195,32,6,FALSE
1158360000000000000.00,16,31,0,1,1,295816306,11623,2181,13613,14902,45,8,5,FALSE
1158360000000000000.00,4,5,0,2,0,296210843,4835,453,5740,9534,68,8,8,FALSE
